,title,genre_list,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,ScienceFiction,TVMovie,Thriller,War,Western,vote_average,popularity,vote_count,revenue,budget,release_date,profit
7285,Air America,"Action,Adventure,Comedy,Drama",1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.6,12.072000000000001,342,33461269,0,1990-08-10,33461269
7286,Elena Undone,"Drama,Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7.1,12.07,109,0,0,2010-06-25,0
7287,Camp Cool Kids,Family,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.9,12.069,18,0,0,2017-07-11,0
7288,Man on the Moon,"Comedy,Drama,History",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.2,12.069,1124,47434430,82000000,1999-12-22,-34565570
7289,Take Me Home Tonight,"Comedy,Drama,Romance",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.1,12.068,462,6928068,19000000,2011-03-04,-12071932
7290,The Man Who Killed Hitler and Then the Bigfoot,"Drama,Adventure,Fantasy",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5.5,12.067,229,3822,0,2019-02-08,3822
7291,Bound to Vengeance,"Thriller,Horror",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5.8,12.067,200,0,0,2015-06-26,0
7292,Blackfish,Documentary,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9,12.067,800,2063312,0,2013-06-07,2063312
7293,Catch.44,"Drama,Action,Thriller",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5.0,12.065,207,0,7000000,2011-12-08,-7000000
7294,The Perfect Game,"Drama,Family",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6.6,12.064,73,3878993,12500000,2010-04-01,-8621007
7295,Videodrome,"Horror,Mystery,ScienceFiction",0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,7.3,12.062999999999999,1236,2120439,5952000,1983-02-04,-3831561
7296,Space Cowboys,"Action,Adventure,Thriller",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.3,12.062000000000001,856,128884132,65000000,2000-07-31,63884132
7297,Kicking & Screaming,"Comedy,Family",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.7,12.06,392,56070433,45000000,2005-05-13,11070433
7298,In Dubious Battle,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.8,12.058,89,0,10000000,2017-02-17,-10000000
7299,The Dark Crystal,"Fantasy,Adventure,Family,Animation",0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7.1,12.058,681,40577001,15000000,1982-12-17,25577001
7300,Beyond Skyline,"Action,ScienceFiction,Adventure,Horror",1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5.0,12.056,609,992181,20000000,2017-10-20,-19007819
7301,Analyze That,"Comedy,Crime",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,12.055,796,55003135,60000000,2002-12-06,-4996865
7302,The Silent Revolution,"Drama,History",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.5,12.052,144,0,0,2018-03-01,0
7303,The Best Offer,"Drama,Romance,Crime,Mystery",0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,7.9,12.052,1972,19255873,13500000,2013-01-01,5755873
7304,Thoroughbreds,"Drama,Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6.4,12.050999999999998,628,2830775,0,2017-01-21,2830775
7305,The Courier,"Action,Crime",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,12.05,74,0,0,2012-03-29,0
7306,Raise the Red Lantern,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.0,12.049000000000001,391,0,0,1991-12-20,0
7307,Trumbo,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.2,12.048,1105,8235661,15000000,2015-10-27,-6764339
7308,The Box,"Thriller,ScienceFiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5.5,12.048,1219,33333531,30000000,2009-09-17,3333531
7309,Land of Mine,"Drama,History,War",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,7.8,12.047,977,0,5070773,2015-12-03,-5070773
7310,Kill Your Darlings,"Drama,Romance,Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,7.1,12.047,1019,0,1030064,2013-09-19,-1030064
7311,Smokey and the Bandit,"Action,Adventure,Comedy",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,12.047,411,126737428,4300000,1977-05-26,122437428
7312,The Duel,"Western,Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.4,12.046,222,4500,10000000,2016-06-24,-9995500
7313,Barely Lethal,"Adventure,Comedy,Action,Romance",1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.7,12.046,741,6075,0,2015-04-30,6075
7314,The Man Who Wasn't There,"Crime,Thriller",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.6,12.044,983,0,20000000,2001-10-26,-20000000
7315,The Magdalene Sisters,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.5,12.044,227,20957001,0,2002-09-12,20957001
7316,Iron Man: Rise of Technovore,"ScienceFiction,Animation,Action",1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.8,12.038,110,0,0,2013-04-24,0
7317,Muppets Most Wanted,"Comedy,Adventure,Crime,Family",0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.3,12.037,582,80383290,50000000,2014-03-20,30383290
7318,The Secret of My Success,Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,12.036,349,110996879,12000000,1987-04-10,98996879
7319,Envy,Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,12.034,343,0,40000000,2004-04-30,-40000000
7320,Sannyasi Deshonayok,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,12.033,0,0,0,2020-10-24,0
7321,The Glorias,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.6,12.033,7,0,0,2020-01-26,0
7322,The Wild Bunch,"Adventure,Western",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.7,12.032,683,638641,6244087,1969-06-17,-5605446
7323,Money Trap,"Comedy,Crime,Action",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,12.030999999999999,55,9831515,0,2019-02-01,9831515
7324,The Professor,"Comedy,Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.8,12.030999999999999,601,0,0,2019-05-10,0
7325,Porky's II: The Next Day,Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,12.030999999999999,175,33759266,6500000,1983-06-24,27259266
7326,Mardi Gras: Spring Break,Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,12.029000000000002,66,0,0,2011-09-23,0
7327,Tales from the Hood,"Crime,Horror,Thriller",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6.0,12.027999999999999,79,12000000,6000000,1995-05-24,6000000
7328,A Man Called Ove,"Comedy,Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.5,12.026,580,3371692,0,2015-12-25,3371692
7329,Disaster Movie,Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,12.025,663,14109284,25000000,2008-08-29,-10890716
7330,Gloria Bell,"Drama,Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.0,12.023,184,0,0,2018-09-07,0
7331,The Cottage,"Horror,Comedy,Crime,Thriller",0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6.0,12.023,145,0,0,2008-02-07,0
7332,Dial M for Murder,"Crime,Thriller",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.0,12.023,1566,3000000,1400000,1954-05-29,1600000
7333,Marvel One-Shot: Agent Carter,"Action,Adventure,ScienceFiction,Fantasy",1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7.5,12.022,425,0,0,2013-09-08,0
7334,Beauty Shop,"Comedy,Romance",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.6,12.022,287,36351350,25000000,2005-06-02,11351350
7335,Marvin's Room,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.7,12.020999999999999,376,12803305,23000000,1996-12-18,-10196695
7336,Sex School: Student Bodies,Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,12.02,3,0,0,2018-03-02,0
7337,Planet of the Sharks,"Action,Horror,ScienceFiction",1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.1,12.02,43,6,5,2016-07-27,1
7338,The Blob,"Horror,ScienceFiction",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6.1,12.02,303,0,240000,1958-09-10,-240000
7339,A Madea Family Funeral,Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,12.019,408,46115383,0,2019-03-01,46115383
7340,Just Wright,"Comedy,Drama,Romance",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.2,12.019,266,21520719,0,2010-05-14,21520719
7341,I Don't Know How She Does It,"Romance,Comedy",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.3,12.017999999999999,281,31410151,24000000,2011-09-16,7410151
7342,Wrecked,"Mystery,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5.3,12.015,217,8020,0,2011-04-01,8020
7343,Chaos,"Drama,Action,Crime",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.3,12.014000000000001,637,10289,20000000,2005-01-17,-19989711
7344,Little Children,"Romance,Drama,Comedy",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7.2,12.012,575,14821658,26000000,2006-10-06,-11178342
7345,Frenzy,"Horror,Thriller,TVMovie",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,3.9,12.011,25,0,0,2018-08-15,0
7346,Unwritten,Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.5,12.011,4,0,0,2018-02-28,0
7347,Pride,"Drama,Comedy",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.9,12.011,922,7523634,0,2014-09-12,7523634
7348,Touching the Void,"Documentary,Action,Adventure",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,12.009,260,13885802,0,2003-09-05,13885802
7349,Christmas Wedding Planner,"Romance,Family",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5.5,12.008,300,0,0,2017-12-14,0
7350,Madea's Big Happy Family,"Comedy,Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.9,12.008,95,53213633,25000000,2011-04-22,28213633
7351,Someone Like You...,"Comedy,Romance",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.9,12.008,241,38689940,23000000,2001-03-30,15689940
7352,Walking Out,"Adventure,Drama,Thriller",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5.7,12.007,92,0,0,2017-01-21,0
7353,I'll Be Home for Christmas,"Comedy,Family",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.5,12.005999999999998,164,0,30000000,1998-11-13,-30000000
7354,Operation Christmas Drop,"Comedy,Family,Romance",0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,12.004000000000001,0,0,0,2020-11-05,0
7355,Pete's Dragon,"Fantasy,Animation,Comedy,Family",0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6.4,12.001,476,0,10000000,1977-11-03,-10000000
7356,Punch-Drunk Love,"Comedy,Drama,Romance",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7.1,12.001,1379,24665649,25000000,2002-10-25,-334351
7357,Career Opportunities,"Drama,Comedy,Romance",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.4,12.0,220,11336986,6000000,1991-03-29,5336986
7358,Sundown,"Romance,Comedy",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.8,11.999,64,0,0,2016-05-16,0
7359,The Pirates! In an Adventure with Scientists!,"Animation,Adventure,Family,Comedy",0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.4,11.997,724,118338361,60000000,2012-03-12,58338361
7360,Roborovski,Animation,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,11.994000000000002,0,0,0,2020-10-22,0
7361,You Can Count on Me,"Drama,Family",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6.9,11.993,182,0,0,2000-11-17,0
7362,Mirror,"Drama,History",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8.1,11.993,490,48841,825370,1975-03-07,-776529
7363,One Role for Two,Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,11.99,45,0,0,2019-05-29,0
7364,The Dinner,"Drama,Thriller,Mystery",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,4.4,11.99,189,2492001,0,2017-05-05,2492001
7365,A Turtle's Tale 2: Sammy's Escape from Paradise,"Adventure,Animation",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,11.989,140,0,0,2012-08-01,0
7366,Temptation: Confessions of a Marriage Counselor,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.6,11.989,93,0,0,2013-03-29,0
7367,Blackout,"Horror,Thriller",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5.6,11.988,59,0,0,2008-05-28,0
7368,Born to Be Blue,"Drama,Music",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6.7,11.985999999999999,136,830129,0,2015-09-13,830129
7369,The Accidental Husband,"Comedy,Romance",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.5,11.985999999999999,391,22707064,0,2008-02-29,22707064
7370,"Paw Patrol: Ready, Race, Rescue!",Animation,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,11.985,10,0,0,2019-08-02,0
7371,Dick Tracy,"Adventure,Action,Comedy,Thriller,Crime",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.1,11.984000000000002,599,103738726,47000000,1990-04-05,56738726
7372,Michael Clayton,"Drama,Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6.7,11.982999999999999,1037,92991835,25000000,2007-07-12,67991835
7373,Chestnut: Hero of Central Park,"Family,Comedy",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.9,11.982000000000001,99,10,6,2004-10-21,4
7374,Born to Race: Fast Track,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,11.981,46,0,0,2014-03-20,0
7375,Coneheads,"Comedy,ScienceFiction,Family",0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.1,11.981,545,0,0,1993-07-23,0
7376,Fear PHarm,Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.7,11.98,3,0,0,2020-09-11,0
7377,Bombshell: The Hedy Lamarr Story,Documentary,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,11.979000000000001,55,0,0,2018-06-06,0
7378,Bio-Dome,Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,11.979000000000001,227,0,15000000,1996-01-12,-15000000
7379,One for the Money,"Action,Comedy,Crime",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,11.978,736,36893721,40000000,2012-01-26,-3106279
7380,All Nighter,Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,11.975,141,0,0,2017-03-10,0
7381,Undercover Brother 2,"Comedy,Action",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,11.974,14,0,0,2019-11-05,0
7382,Little Woods,"Drama,Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5.9,11.974,31,0,0,2019-04-19,0
7383,Blood Curse II: Asmodeus Rises,Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,11.974,0,0,0,2020-10-31,0
7384,The Perfect Guy,Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.7,11.974,241,60273173,12000000,2015-09-11,48273173
7385,Doraemon: Nobita and the Windmasters,Animation,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,11.974,12,0,0,2003-03-08,0
7386,The Third Man,"Thriller,Mystery",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8.0,11.974,1069,596349,0,1949-08-31,596349
7387,On Deadly Ground,"Action,Thriller",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.7,11.972000000000001,257,49000000,50000000,1994-02-18,-1000000
7388,Young Sherlock Holmes,"Action,Adventure,Family",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.8,11.970999999999998,363,0,18000000,1985-12-04,-18000000
7389,Family Blood,"Horror,Thriller",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.6,11.969000000000001,112,0,0,2018-03-16,0
7390,Love Potion No. 9,"Comedy,Romance,Fantasy,ScienceFiction",0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,5.7,11.968,129,754935,0,1992-11-13,754935
7391,Heavenly Creatures,"Drama,Fantasy",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7.1,11.968,581,3049135,5000000,1994-09-12,-1950865
7392,NFL Super Bowl XLIII Champions: Pittsburgh Steelers,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8,11.967,4,0,0,2009-03-09,0
7393,Attack Force,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,11.966,51,0,0,2006-12-05,0
7394,Metropolis,"Animation,ScienceFiction",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0,11.966,253,722932,15000000,2001-05-26,-14277068
7395,Gun Shy,"Action,Adventure,Comedy,Crime,Thriller",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.8,11.964,92,0,0,2017-09-08,0
7396,Trico Tri Happy Halloween,"Family,Horror,Comedy",0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4.4,11.963,11,0,0,2018-09-28,0
7397,Angel Eyes,"Drama,Romance,Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,5.9,11.963,241,29700000,53000000,2001-05-15,-23300000
7398,The Assassination of Jesse James by the Coward Robert Ford,"Action,Drama,Western",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7.0,11.963,1657,14711793,30000000,2007-09-07,-15288207
7399,Knock Down the House,Documentary,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,11.962,101,0,0,2019-01-27,0
7400,The Sweet Hereafter,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.1,11.959000000000001,229,7951247,5000000,1997-09-25,2951247
7401,The Legend of Bagger Vance,"Drama,Fantasy",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6.5,11.958,590,39459427,80000000,2000-11-02,-40540573
7402,Air: The Motion Picture,"Romance,Animation,Fantasy",0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5.9,11.957,19,0,0,2005-02-05,0
7403,A Matter of Loaf and Death,"Animation,Comedy,Family,Crime,Mystery",0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7.1,11.957,278,0,0,2008-12-03,0
7404,R.L. Stine's Monsterville: The Cabinet of Souls,"Comedy,Horror",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.6,11.954,96,0,4400000,2015-09-29,-4400000
7405,Rock the Kasbah,"Comedy,Music,War",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5.5,11.953,203,3020664,15000000,2015-10-22,-11979336
7406,Battle in Seattle,"Action,Drama",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.3,11.953,149,908847,8000000,2007-09-07,-7091153
7407,"New York, New York","Drama,Music,Romance",0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,6.6,11.950999999999999,259,16400000,14000000,1977-06-21,2400000
7408,Inmate Zero,Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.6,11.949000000000002,57,0,141129,2020-02-28,-141129
7409,The Way Way Back,"Comedy,Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.1,11.947000000000001,1224,23198652,4600000,2013-06-06,18598652
7410,A Perfect Ending,"Drama,Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.2,11.947000000000001,75,0,175000,2012-06-01,-175000
7411,Mary Shelley's Frankenstein,"Drama,Horror,ScienceFiction,Romance",0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,6.3,11.942,762,112006296,45000000,1994-11-04,67006296
7412,Like Stars on Earth,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.0,11.94,603,28430000,2600000,2007-12-21,25830000
7413,Synchronic,"Horror,ScienceFiction,Drama",0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,11.939,0,0,0,2020-11-05,0
7414,Monkey Kingdom,Documentary,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,11.937999999999999,78,16661077,0,2015-04-17,16661077
7415,Young Frankenstein,Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9,11.937000000000001,2131,86273333,2800000,1974-12-15,83473333
7416,Zipper,"Thriller,Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5.6,11.936,103,0,0,2015-08-28,0
7417,Excalibur,"Adventure,Fantasy",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.0,11.936,594,34967437,11000000,1981-04-10,23967437
7418,Heathers,"Comedy,Crime",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,11.936,1030,1108462,3000000,1989-03-31,-1891538
7419,Old Dogs,"Comedy,Family",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.5,11.934000000000001,483,96753696,35000000,2009-11-24,61753696
7420,The Tough Guys' Company in Los Angeles,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,11.933,0,0,0,1980-01-02,0
7421,Handsome Devil,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.0,11.932,456,0,1050000,2017-02-15,-1050000
7422,Caddyshack,Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,11.932,724,39846344,6000000,1980-07-25,33846344
7423,Bowling for Columbine,Documentary,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,11.931,1029,35564473,4000000,2002-10-09,31564473
7424,Sweet Virginia,"Drama,Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5.9,11.929,178,10456,0,2017-11-17,10456
7425,Lovely Molly,"Horror,Thriller",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5.1,11.929,157,0,1000000,2011-09-14,-1000000
7426,Terms of Endearment,"Comedy,Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.1,11.929,467,0,8000000,1983-11-20,-8000000
7427,Weekend at Bernie's,Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,11.929,574,30218387,6500000,1989-07-05,23718387
7428,The Vanished,"Mystery,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,11.927999999999999,0,0,0,2020-12-03,0
7429,This World Won't Break,"Drama,Music",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7.3,11.927999999999999,4,0,36000,2020-09-15,-36000
7430,Short Circuit,"Comedy,Family,ScienceFiction",0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.6,11.927999999999999,980,40697761,10000000,1986-05-09,30697761
7431,Free Willy: Escape from Pirate's Cove,"Drama,Family,Adventure",0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6.2,11.927,110,0,0,2010-03-23,0
7432,The Pledge,"Crime,Thriller",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.6,11.927,561,29400000,35000000,2001-01-09,-5600000
7433,Rudderless,"Music,Drama,Comedy",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7.3,11.925999999999998,195,58293,5000000,2014-10-17,-4941707
7434,Love Without Size,"Comedy,Romance",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,11.925,0,0,0,2020-10-22,0
7435,Superlopez,Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,11.924000000000001,136,12496155,5200000,2018-11-23,7296155
7436,Lady Gaga Live at Sydney Monster Hall,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,11.921,10,0,0,2011-07-13,0
7437,Eraserhead,"Fantasy,Horror",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7.5,11.918,1457,7000000,100000,1978-02-03,6900000
7438,Tolo Tolo,"Comedy,Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.3,11.917,709,0,20000000,2020-01-01,-20000000
7439,In the Fade,"Drama,Crime",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.0,11.915,540,321011,0,2017-11-23,321011
7440,Commando 2,"Action,Thriller",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.8,11.914000000000001,24,0,0,2017-03-02,0
7441,The Runaways,"Drama,Music",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6.3,11.914000000000001,548,2995811,10000000,2010-03-19,-7004189
